frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
2958,"x: 304.6037, y: 100.7662, conf: 0.9926","x: 307.3992, y: 89.5239, conf: 0.8580","x: 290.3371, y: 89.5679, conf: 0.9905","x: 303.4565, y: 98.9929, conf: 0.1206","x: 259.4650, y: 99.7651, conf: 0.9814","x: 315.8655, y: 172.7500, conf: 0.9922","x: 238.3668, y: 174.5458, conf: 0.9963","x: 331.1525, y: 278.5787, conf: 0.9353","x: 264.4721, y: 270.3941, conf: 0.9835","x: 371.6292, y: 340.7617, conf: 0.8741","x: 364.9844, y: 243.1185, conf: 0.9689","x: 333.6524, y: 359.5702, conf: 0.9705","x: 277.7260, y: 367.3446, conf: 0.9801","x: 352.7685, y: 465.4684, conf: 0.1879","x: 291.8013, y: 480.0000, conf: 0.2526","x: 341.9637, y: 480.0000, conf: 0.0070","x: 283.6078, y: 480.0000, conf: 0.0073"
2958,"x: 304.6037, y: 100.7662, conf: 0.9926","x: 307.3992, y: 89.5239, conf: 0.8580","x: 290.3371, y: 89.5679, conf: 0.9905","x: 303.4565, y: 98.9929, conf: 0.1206","x: 259.4650, y: 99.7651, conf: 0.9814","x: 315.8655, y: 172.7500, conf: 0.9922","x: 238.3668, y: 174.5458, conf: 0.9963","x: 331.1525, y: 278.5787, conf: 0.9353","x: 264.4721, y: 270.3941, conf: 0.9835","x: 371.6292, y: 340.7617, conf: 0.8741","x: 364.9844, y: 243.1185, conf: 0.9689","x: 333.6524, y: 359.5702, conf: 0.9705","x: 277.7260, y: 367.3446, conf: 0.9801","x: 352.7685, y: 465.4684, conf: 0.1879","x: 291.8013, y: 480.0000, conf: 0.2526","x: 341.9637, y: 480.0000, conf: 0.0070","x: 283.6078, y: 480.0000, conf: 0.0073"
2960,"x: 305.9736, y: 101.1714, conf: 0.9904","x: 307.8327, y: 90.0425, conf: 0.8063","x: 291.9315, y: 90.3808, conf: 0.9885","x: 302.2692, y: 99.3879, conf: 0.1004","x: 261.0197, y: 100.8927, conf: 0.9836","x: 315.8744, y: 172.5061, conf: 0.9925","x: 239.2281, y: 174.7528, conf: 0.9965","x: 331.9528, y: 277.8504, conf: 0.9375","x: 265.5736, y: 270.0816, conf: 0.9848","x: 372.0992, y: 342.0705, conf: 0.8701","x: 366.7336, y: 245.5769, conf: 0.9694","x: 335.0076, y: 358.6720, conf: 0.9735","x: 279.0473, y: 366.7627, conf: 0.9824","x: 357.2897, y: 464.0206, conf: 0.1959","x: 292.2866, y: 480.0000, conf: 0.2643","x: 349.1829, y: 480.0000, conf: 0.0071","x: 283.6243, y: 480.0000, conf: 0.0074"
2960,"x: 305.9736, y: 101.1714, conf: 0.9904","x: 307.8327, y: 90.0425, conf: 0.8063","x: 291.9315, y: 90.3808, conf: 0.9885","x: 302.2692, y: 99.3879, conf: 0.1004","x: 261.0197, y: 100.8927, conf: 0.9836","x: 315.8744, y: 172.5061, conf: 0.9925","x: 239.2281, y: 174.7528, conf: 0.9965","x: 331.9528, y: 277.8504, conf: 0.9375","x: 265.5736, y: 270.0816, conf: 0.9848","x: 372.0992, y: 342.0705, conf: 0.8701","x: 366.7336, y: 245.5769, conf: 0.9694","x: 335.0076, y: 358.6720, conf: 0.9735","x: 279.0473, y: 366.7627, conf: 0.9824","x: 357.2897, y: 464.0206, conf: 0.1959","x: 292.2866, y: 480.0000, conf: 0.2643","x: 349.1829, y: 480.0000, conf: 0.0071","x: 283.6243, y: 480.0000, conf: 0.0074"
2962,"x: 306.7937, y: 102.6450, conf: 0.9885","x: 309.1910, y: 91.4977, conf: 0.7578","x: 294.0271, y: 90.8969, conf: 0.9869","x: 303.0681, y: 100.0292, conf: 0.0841","x: 263.5854, y: 98.8381, conf: 0.9840","x: 314.9348, y: 172.5518, conf: 0.9917","x: 239.1728, y: 173.7927, conf: 0.9967","x: 330.1409, y: 279.1066, conf: 0.9307","x: 268.0399, y: 272.1165, conf: 0.9863","x: 371.8322, y: 339.7355, conf: 0.8596","x: 369.7500, y: 245.9729, conf: 0.9707","x: 334.1846, y: 360.7735, conf: 0.9729","x: 278.5222, y: 368.4944, conf: 0.9832","x: 355.9281, y: 466.9354, conf: 0.1858","x: 291.5871, y: 480.0000, conf: 0.2635","x: 347.6676, y: 480.0000, conf: 0.0065","x: 285.2704, y: 480.0000, conf: 0.0070"
2962,"x: 306.7937, y: 102.6450, conf: 0.9885","x: 309.1910, y: 91.4977, conf: 0.7578","x: 294.0271, y: 90.8969, conf: 0.9869","x: 303.0681, y: 100.0292, conf: 0.0841","x: 263.5854, y: 98.8381, conf: 0.9840","x: 314.9348, y: 172.5518, conf: 0.9917","x: 239.1728, y: 173.7927, conf: 0.9967","x: 330.1409, y: 279.1066, conf: 0.9307","x: 268.0399, y: 272.1165, conf: 0.9863","x: 371.8322, y: 339.7355, conf: 0.8596","x: 369.7500, y: 245.9729, conf: 0.9707","x: 334.1846, y: 360.7735, conf: 0.9729","x: 278.5222, y: 368.4944, conf: 0.9832","x: 355.9281, y: 466.9354, conf: 0.1858","x: 291.5871, y: 480.0000, conf: 0.2635","x: 347.6676, y: 480.0000, conf: 0.0065","x: 285.2704, y: 480.0000, conf: 0.0070"
2964,"x: 306.7337, y: 102.7835, conf: 0.9889","x: 309.2036, y: 91.5827, conf: 0.7668","x: 293.8561, y: 91.0450, conf: 0.9873","x: 303.3135, y: 100.0688, conf: 0.0860","x: 263.3540, y: 99.0448, conf: 0.9838","x: 314.8673, y: 172.5474, conf: 0.9916","x: 239.3351, y: 173.9713, conf: 0.9967","x: 329.9825, y: 278.9975, conf: 0.9303","x: 268.0097, y: 272.1835, conf: 0.9866","x: 371.5553, y: 339.5107, conf: 0.8613","x: 370.1721, y: 245.9825, conf: 0.9716","x: 334.5725, y: 360.6562, conf: 0.9731","x: 278.9345, y: 368.5051, conf: 0.9835","x: 357.0992, y: 467.1680, conf: 0.1890","x: 292.2485, y: 480.0000, conf: 0.2697","x: 349.6844, y: 480.0000, conf: 0.0067","x: 285.5723, y: 480.0000, conf: 0.0073"
2964,"x: 306.7337, y: 102.7835, conf: 0.9889","x: 309.2036, y: 91.5827, conf: 0.7668","x: 293.8561, y: 91.0450, conf: 0.9873","x: 303.3135, y: 100.0688, conf: 0.0860","x: 263.3540, y: 99.0448, conf: 0.9838","x: 314.8673, y: 172.5474, conf: 0.9916","x: 239.3351, y: 173.9713, conf: 0.9967","x: 329.9825, y: 278.9975, conf: 0.9303","x: 268.0097, y: 272.1835, conf: 0.9866","x: 371.5553, y: 339.5107, conf: 0.8613","x: 370.1721, y: 245.9825, conf: 0.9716","x: 334.5725, y: 360.6562, conf: 0.9731","x: 278.9345, y: 368.5051, conf: 0.9835","x: 357.0992, y: 467.1680, conf: 0.1890","x: 292.2485, y: 480.0000, conf: 0.2697","x: 349.6844, y: 480.0000, conf: 0.0067","x: 285.5723, y: 480.0000, conf: 0.0073"
2966,"x: 307.5208, y: 103.3927, conf: 0.9870","x: 309.6334, y: 91.9890, conf: 0.7303","x: 294.5688, y: 91.6363, conf: 0.9857","x: 303.0745, y: 100.1138, conf: 0.0764","x: 263.7231, y: 99.5914, conf: 0.9836","x: 314.2615, y: 172.8633, conf: 0.9908","x: 239.8069, y: 174.3869, conf: 0.9966","x: 329.3475, y: 278.8628, conf: 0.9276","x: 266.9680, y: 272.5063, conf: 0.9869","x: 370.7643, y: 338.6824, conf: 0.8601","x: 370.7110, y: 248.4096, conf: 0.9727","x: 334.8990, y: 360.7128, conf: 0.9726","x: 279.5601, y: 368.7617, conf: 0.9835","x: 359.4510, y: 466.2880, conf: 0.1881","x: 292.3933, y: 480.0000, conf: 0.2722","x: 354.5652, y: 480.0000, conf: 0.0067","x: 284.5973, y: 480.0000, conf: 0.0074"
2966,"x: 307.5208, y: 103.3927, conf: 0.9870","x: 309.6334, y: 91.9890, conf: 0.7303","x: 294.5688, y: 91.6363, conf: 0.9857","x: 303.0745, y: 100.1138, conf: 0.0764","x: 263.7231, y: 99.5914, conf: 0.9836","x: 314.2615, y: 172.8633, conf: 0.9908","x: 239.8069, y: 174.3869, conf: 0.9966","x: 329.3475, y: 278.8628, conf: 0.9276","x: 266.9680, y: 272.5063, conf: 0.9869","x: 370.7643, y: 338.6824, conf: 0.8601","x: 370.7110, y: 248.4096, conf: 0.9727","x: 334.8990, y: 360.7128, conf: 0.9726","x: 279.5601, y: 368.7617, conf: 0.9835","x: 359.4510, y: 466.2880, conf: 0.1881","x: 292.3933, y: 480.0000, conf: 0.2722","x: 354.5652, y: 480.0000, conf: 0.0067","x: 284.5973, y: 480.0000, conf: 0.0074"
2968,"x: 307.7149, y: 103.4577, conf: 0.9856","x: 309.6334, y: 92.1489, conf: 0.7041","x: 294.8649, y: 91.7741, conf: 0.9843","x: 302.6423, y: 100.3976, conf: 0.0717","x: 264.0363, y: 99.8368, conf: 0.9838","x: 314.3690, y: 173.0774, conf: 0.9907","x: 239.6360, y: 174.4918, conf: 0.9965","x: 329.4532, y: 279.0236, conf: 0.9267","x: 267.4383, y: 272.2079, conf: 0.9867","x: 370.7940, y: 338.9221, conf: 0.8556","x: 371.2443, y: 247.7861, conf: 0.9718","x: 334.9057, y: 361.0600, conf: 0.9720","x: 279.4214, y: 369.0729, conf: 0.9832","x: 359.2659, y: 465.9224, conf: 0.1815","x: 292.3073, y: 480.0000, conf: 0.2634","x: 353.6887, y: 480.0000, conf: 0.0064","x: 285.0489, y: 480.0000, conf: 0.0070"
2968,"x: 307.7149, y: 103.4577, conf: 0.9856","x: 309.6334, y: 92.1489, conf: 0.7041","x: 294.8649, y: 91.7741, conf: 0.9843","x: 302.6423, y: 100.3976, conf: 0.0717","x: 264.0363, y: 99.8368, conf: 0.9838","x: 314.3690, y: 173.0774, conf: 0.9907","x: 239.6360, y: 174.4918, conf: 0.9965","x: 329.4532, y: 279.0236, conf: 0.9267","x: 267.4383, y: 272.2079, conf: 0.9867","x: 370.7940, y: 338.9221, conf: 0.8556","x: 371.2443, y: 247.7861, conf: 0.9718","x: 334.9057, y: 361.0600, conf: 0.9720","x: 279.4214, y: 369.0729, conf: 0.9832","x: 359.2659, y: 465.9224, conf: 0.1815","x: 292.3073, y: 480.0000, conf: 0.2634","x: 353.6887, y: 480.0000, conf: 0.0064","x: 285.0489, y: 480.0000, conf: 0.0070"
2970,"x: 306.3779, y: 102.4582, conf: 0.9878","x: 308.7316, y: 91.2837, conf: 0.7658","x: 293.1373, y: 90.9220, conf: 0.9854","x: 303.1639, y: 100.2432, conf: 0.0934","x: 262.7570, y: 99.8415, conf: 0.9817","x: 315.9785, y: 173.7500, conf: 0.9916","x: 238.8553, y: 175.1382, conf: 0.9964","x: 331.5009, y: 279.6125, conf: 0.9326","x: 265.4763, y: 273.2413, conf: 0.9848","x: 372.7650, y: 340.7645, conf: 0.8642","x: 367.6432, y: 248.9998, conf: 0.9689","x: 334.4316, y: 362.0416, conf: 0.9730","x: 278.1730, y: 369.7691, conf: 0.9826","x: 355.3171, y: 468.4964, conf: 0.1885","x: 291.2182, y: 480.0000, conf: 0.2593","x: 347.3704, y: 480.0000, conf: 0.0067","x: 285.0032, y: 480.0000, conf: 0.0071"
2970,"x: 306.3779, y: 102.4582, conf: 0.9878","x: 308.7316, y: 91.2837, conf: 0.7658","x: 293.1373, y: 90.9220, conf: 0.9854","x: 303.1639, y: 100.2432, conf: 0.0934","x: 262.7570, y: 99.8415, conf: 0.9817","x: 315.9785, y: 173.7500, conf: 0.9916","x: 238.8553, y: 175.1382, conf: 0.9964","x: 331.5009, y: 279.6125, conf: 0.9326","x: 265.4763, y: 273.2413, conf: 0.9848","x: 372.7650, y: 340.7645, conf: 0.8642","x: 367.6432, y: 248.9998, conf: 0.9689","x: 334.4316, y: 362.0416, conf: 0.9730","x: 278.1730, y: 369.7691, conf: 0.9826","x: 355.3171, y: 468.4964, conf: 0.1885","x: 291.2182, y: 480.0000, conf: 0.2593","x: 347.3704, y: 480.0000, conf: 0.0067","x: 285.0032, y: 480.0000, conf: 0.0071"
2972,"x: 305.2825, y: 101.4860, conf: 0.9925","x: 308.3335, y: 90.3755, conf: 0.8598","x: 291.6300, y: 89.9288, conf: 0.9899","x: 304.6370, y: 99.6916, conf: 0.1165","x: 261.0171, y: 99.2836, conf: 0.9780","x: 316.4337, y: 173.5409, conf: 0.9916","x: 238.5074, y: 176.6578, conf: 0.9961","x: 331.7928, y: 278.9916, conf: 0.9379","x: 263.3227, y: 276.5052, conf: 0.9832","x: 372.6753, y: 342.8075, conf: 0.8804","x: 359.0518, y: 249.7447, conf: 0.9695","x: 335.8708, y: 364.5076, conf: 0.9719","x: 279.0460, y: 372.7706, conf: 0.9808","x: 357.5387, y: 468.6735, conf: 0.1954","x: 291.5722, y: 480.0000, conf: 0.2577","x: 350.6218, y: 480.0000, conf: 0.0075","x: 284.4099, y: 480.0000, conf: 0.0078"
2972,"x: 305.2825, y: 101.4860, conf: 0.9925","x: 308.3335, y: 90.3755, conf: 0.8598","x: 291.6300, y: 89.9288, conf: 0.9899","x: 304.6370, y: 99.6916, conf: 0.1165","x: 261.0171, y: 99.2836, conf: 0.9780","x: 316.4337, y: 173.5409, conf: 0.9916","x: 238.5074, y: 176.6578, conf: 0.9961","x: 331.7928, y: 278.9916, conf: 0.9379","x: 263.3227, y: 276.5052, conf: 0.9832","x: 372.6753, y: 342.8075, conf: 0.8804","x: 359.0518, y: 249.7447, conf: 0.9695","x: 335.8708, y: 364.5076, conf: 0.9719","x: 279.0460, y: 372.7706, conf: 0.9808","x: 357.5387, y: 468.6735, conf: 0.1954","x: 291.5722, y: 480.0000, conf: 0.2577","x: 350.6218, y: 480.0000, conf: 0.0075","x: 284.4099, y: 480.0000, conf: 0.0078"
2974,"x: 305.0208, y: 101.3461, conf: 0.9924","x: 308.2184, y: 90.2124, conf: 0.8632","x: 291.3199, y: 89.7036, conf: 0.9898","x: 304.8274, y: 99.6082, conf: 0.1206","x: 260.7600, y: 99.0863, conf: 0.9768","x: 316.5168, y: 173.8271, conf: 0.9914","x: 238.3821, y: 176.8842, conf: 0.9959","x: 331.8848, y: 279.0740, conf: 0.9370","x: 263.2809, y: 276.5608, conf: 0.9827","x: 372.4817, y: 342.8907, conf: 0.8800","x: 359.0792, y: 249.7688, conf: 0.9690","x: 335.7390, y: 365.4104, conf: 0.9710","x: 278.7332, y: 373.6373, conf: 0.9801","x: 357.7791, y: 469.5238, conf: 0.1899","x: 291.6527, y: 480.0000, conf: 0.2503","x: 350.9974, y: 480.0000, conf: 0.0073","x: 284.5229, y: 480.0000, conf: 0.0076"
2974,"x: 305.0208, y: 101.3461, conf: 0.9924","x: 308.2184, y: 90.2124, conf: 0.8632","x: 291.3199, y: 89.7036, conf: 0.9898","x: 304.8274, y: 99.6082, conf: 0.1206","x: 260.7600, y: 99.0863, conf: 0.9768","x: 316.5168, y: 173.8271, conf: 0.9914","x: 238.3821, y: 176.8842, conf: 0.9959","x: 331.8848, y: 279.0740, conf: 0.9370","x: 263.2809, y: 276.5608, conf: 0.9827","x: 372.4817, y: 342.8907, conf: 0.8800","x: 359.0792, y: 249.7688, conf: 0.9690","x: 335.7390, y: 365.4104, conf: 0.9710","x: 278.7332, y: 373.6373, conf: 0.9801","x: 357.7791, y: 469.5238, conf: 0.1899","x: 291.6527, y: 480.0000, conf: 0.2503","x: 350.9974, y: 480.0000, conf: 0.0073","x: 284.5229, y: 480.0000, conf: 0.0076"
2976,"x: 305.3171, y: 101.1054, conf: 0.9834","x: 308.7066, y: 89.1939, conf: 0.8173","x: 292.1523, y: 89.6926, conf: 0.9727","x: 306.1569, y: 97.6676, conf: 0.1126","x: 262.6280, y: 99.0531, conf: 0.9258","x: 320.5110, y: 171.5117, conf: 0.9827","x: 239.4343, y: 178.0045, conf: 0.9872","x: 338.9386, y: 275.6099, conf: 0.9274","x: 260.4332, y: 276.2302, conf: 0.9600","x: 370.5829, y: 345.4792, conf: 0.8866","x: 348.2219, y: 241.1106, conf: 0.9522","x: 338.2101, y: 366.6836, conf: 0.9550","x: 280.1787, y: 376.2530, conf: 0.9626","x: 360.9463, y: 460.6092, conf: 0.1959","x: 290.9537, y: 480.0000, conf: 0.2215","x: 351.1125, y: 480.0000, conf: 0.0097","x: 286.1502, y: 480.0000, conf: 0.0090"
2976,"x: 305.3171, y: 101.1054, conf: 0.9834","x: 308.7066, y: 89.1939, conf: 0.8173","x: 292.1523, y: 89.6926, conf: 0.9727","x: 306.1569, y: 97.6676, conf: 0.1126","x: 262.6280, y: 99.0531, conf: 0.9258","x: 320.5110, y: 171.5117, conf: 0.9827","x: 239.4343, y: 178.0045, conf: 0.9872","x: 338.9386, y: 275.6099, conf: 0.9274","x: 260.4332, y: 276.2302, conf: 0.9600","x: 370.5829, y: 345.4792, conf: 0.8866","x: 348.2219, y: 241.1106, conf: 0.9522","x: 338.2101, y: 366.6836, conf: 0.9550","x: 280.1787, y: 376.2530, conf: 0.9626","x: 360.9463, y: 460.6092, conf: 0.1959","x: 290.9537, y: 480.0000, conf: 0.2215","x: 351.1125, y: 480.0000, conf: 0.0097","x: 286.1502, y: 480.0000, conf: 0.0090"
2978,"x: 306.5356, y: 99.5218, conf: 0.9910","x: 308.9239, y: 88.6087, conf: 0.8277","x: 293.6435, y: 88.5634, conf: 0.9870","x: 304.2527, y: 98.1759, conf: 0.0849","x: 263.1784, y: 98.6537, conf: 0.9722","x: 318.8934, y: 169.6818, conf: 0.9917","x: 238.5701, y: 179.2586, conf: 0.9954","x: 339.3123, y: 275.9395, conf: 0.9489","x: 260.2787, y: 284.5703, conf: 0.9817","x: 373.6920, y: 340.4451, conf: 0.8997","x: 340.9582, y: 240.3007, conf: 0.9695","x: 338.7915, y: 361.7747, conf: 0.9786","x: 280.8576, y: 372.0621, conf: 0.9840","x: 357.5356, y: 466.3936, conf: 0.2708","x: 289.2114, y: 480.0000, conf: 0.3230","x: 349.0574, y: 480.0000, conf: 0.0108","x: 280.2556, y: 480.0000, conf: 0.0103"
2978,"x: 306.5356, y: 99.5218, conf: 0.9910","x: 308.9239, y: 88.6087, conf: 0.8277","x: 293.6435, y: 88.5634, conf: 0.9870","x: 304.2527, y: 98.1759, conf: 0.0849","x: 263.1784, y: 98.6537, conf: 0.9722","x: 318.8934, y: 169.6818, conf: 0.9917","x: 238.5701, y: 179.2586, conf: 0.9954","x: 339.3123, y: 275.9395, conf: 0.9489","x: 260.2787, y: 284.5703, conf: 0.9817","x: 373.6920, y: 340.4451, conf: 0.8997","x: 340.9582, y: 240.3007, conf: 0.9695","x: 338.7915, y: 361.7747, conf: 0.9786","x: 280.8576, y: 372.0621, conf: 0.9840","x: 357.5356, y: 466.3936, conf: 0.2708","x: 289.2114, y: 480.0000, conf: 0.3230","x: 349.0574, y: 480.0000, conf: 0.0108","x: 280.2556, y: 480.0000, conf: 0.0103"
2980,"x: 306.4555, y: 99.5237, conf: 0.9909","x: 308.9394, y: 88.4678, conf: 0.8246","x: 293.6338, y: 88.4366, conf: 0.9872","x: 304.2609, y: 97.7818, conf: 0.0837","x: 263.2320, y: 98.2064, conf: 0.9732","x: 318.9420, y: 169.1533, conf: 0.9916","x: 238.3102, y: 179.2260, conf: 0.9956","x: 339.6471, y: 275.9102, conf: 0.9471","x: 260.9355, y: 285.2441, conf: 0.9821","x: 373.7415, y: 340.5921, conf: 0.8961","x: 342.2867, y: 239.2607, conf: 0.9696","x: 338.9410, y: 363.1528, conf: 0.9777","x: 280.8883, y: 373.6500, conf: 0.9837","x: 357.0912, y: 467.6592, conf: 0.2542","x: 289.5459, y: 480.0000, conf: 0.3093","x: 347.9435, y: 480.0000, conf: 0.0098","x: 281.3223, y: 480.0000, conf: 0.0095"
2980,"x: 306.4555, y: 99.5237, conf: 0.9909","x: 308.9394, y: 88.4678, conf: 0.8246","x: 293.6338, y: 88.4366, conf: 0.9872","x: 304.2609, y: 97.7818, conf: 0.0837","x: 263.2320, y: 98.2064, conf: 0.9732","x: 318.9420, y: 169.1533, conf: 0.9916","x: 238.3102, y: 179.2260, conf: 0.9956","x: 339.6471, y: 275.9102, conf: 0.9471","x: 260.9355, y: 285.2441, conf: 0.9821","x: 373.7415, y: 340.5921, conf: 0.8961","x: 342.2867, y: 239.2607, conf: 0.9696","x: 338.9410, y: 363.1528, conf: 0.9777","x: 280.8883, y: 373.6500, conf: 0.9837","x: 357.0912, y: 467.6592, conf: 0.2542","x: 289.5459, y: 480.0000, conf: 0.3093","x: 347.9435, y: 480.0000, conf: 0.0098","x: 281.3223, y: 480.0000, conf: 0.0095"
2982,"x: 305.3506, y: 98.8710, conf: 0.9957","x: 309.6079, y: 87.6201, conf: 0.9230","x: 291.2864, y: 87.3969, conf: 0.9936","x: 308.5834, y: 97.6877, conf: 0.1256","x: 260.1037, y: 97.9448, conf: 0.9708","x: 320.8035, y: 170.2144, conf: 0.9904","x: 238.0023, y: 179.6725, conf: 0.9960","x: 339.0358, y: 278.6103, conf: 0.9399","x: 260.3503, y: 285.6990, conf: 0.9840","x: 371.7434, y: 340.5345, conf: 0.9027","x: 338.5537, y: 236.3020, conf: 0.9754","x: 339.3380, y: 360.5803, conf: 0.9738","x: 279.6014, y: 370.4280, conf: 0.9828","x: 356.2993, y: 464.8965, conf: 0.2689","x: 285.1045, y: 480.0000, conf: 0.3485","x: 347.5821, y: 480.0000, conf: 0.0121","x: 274.9211, y: 480.0000, conf: 0.0129"
2982,"x: 305.3506, y: 98.8710, conf: 0.9957","x: 309.6079, y: 87.6201, conf: 0.9230","x: 291.2864, y: 87.3969, conf: 0.9936","x: 308.5834, y: 97.6877, conf: 0.1256","x: 260.1037, y: 97.9448, conf: 0.9708","x: 320.8035, y: 170.2144, conf: 0.9904","x: 238.0023, y: 179.6725, conf: 0.9960","x: 339.0358, y: 278.6103, conf: 0.9399","x: 260.3503, y: 285.6990, conf: 0.9840","x: 371.7434, y: 340.5345, conf: 0.9027","x: 338.5537, y: 236.3020, conf: 0.9754","x: 339.3380, y: 360.5803, conf: 0.9738","x: 279.6014, y: 370.4280, conf: 0.9828","x: 356.2993, y: 464.8965, conf: 0.2689","x: 285.1045, y: 480.0000, conf: 0.3485","x: 347.5821, y: 480.0000, conf: 0.0121","x: 274.9211, y: 480.0000, conf: 0.0129"
2984,"x: 305.4365, y: 98.9481, conf: 0.9957","x: 309.6515, y: 87.6766, conf: 0.9221","x: 291.4469, y: 87.4387, conf: 0.9936","x: 308.5286, y: 97.6601, conf: 0.1240","x: 260.3411, y: 97.8270, conf: 0.9712","x: 320.8877, y: 170.2905, conf: 0.9905","x: 238.1482, y: 179.5419, conf: 0.9960","x: 339.1370, y: 279.2249, conf: 0.9393","x: 260.4980, y: 285.9622, conf: 0.9839","x: 371.7316, y: 340.5255, conf: 0.9013","x: 338.8974, y: 236.2432, conf: 0.9751","x: 339.4965, y: 361.3198, conf: 0.9731","x: 279.8992, y: 371.0560, conf: 0.9824","x: 355.5125, y: 465.3866, conf: 0.2610","x: 285.1281, y: 480.0000, conf: 0.3394","x: 346.3990, y: 480.0000, conf: 0.0116","x: 275.1503, y: 480.0000, conf: 0.0123"
2984,"x: 305.4365, y: 98.9481, conf: 0.9957","x: 309.6515, y: 87.6766, conf: 0.9221","x: 291.4469, y: 87.4387, conf: 0.9936","x: 308.5286, y: 97.6601, conf: 0.1240","x: 260.3411, y: 97.8270, conf: 0.9712","x: 320.8877, y: 170.2905, conf: 0.9905","x: 238.1482, y: 179.5419, conf: 0.9960","x: 339.1370, y: 279.2249, conf: 0.9393","x: 260.4980, y: 285.9622, conf: 0.9839","x: 371.7316, y: 340.5255, conf: 0.9013","x: 338.8974, y: 236.2432, conf: 0.9751","x: 339.4965, y: 361.3198, conf: 0.9731","x: 279.8992, y: 371.0560, conf: 0.9824","x: 355.5125, y: 465.3866, conf: 0.2610","x: 285.1281, y: 480.0000, conf: 0.3394","x: 346.3990, y: 480.0000, conf: 0.0116","x: 275.1503, y: 480.0000, conf: 0.0123"
2986,"x: 307.9412, y: 100.7395, conf: 0.9960","x: 313.4489, y: 89.1297, conf: 0.9294","x: 294.4674, y: 88.6920, conf: 0.9938","x: 314.0806, y: 98.0787, conf: 0.1289","x: 263.8601, y: 97.4299, conf: 0.9690","x: 328.2343, y: 166.8260, conf: 0.9903","x: 239.8830, y: 181.1551, conf: 0.9961","x: 352.7864, y: 270.5591, conf: 0.9384","x: 258.5731, y: 287.3514, conf: 0.9835","x: 376.4005, y: 343.2222, conf: 0.8997","x: 326.2232, y: 231.7234, conf: 0.9744","x: 343.5853, y: 360.2470, conf: 0.9713","x: 281.7061, y: 370.8702, conf: 0.9815","x: 350.8011, y: 463.9644, conf: 0.2444","x: 284.8947, y: 480.0000, conf: 0.3216","x: 334.0833, y: 480.0000, conf: 0.0105","x: 275.2318, y: 480.0000, conf: 0.0113"
2986,"x: 307.9412, y: 100.7395, conf: 0.9960","x: 313.4489, y: 89.1297, conf: 0.9294","x: 294.4674, y: 88.6920, conf: 0.9938","x: 314.0806, y: 98.0787, conf: 0.1289","x: 263.8601, y: 97.4299, conf: 0.9690","x: 328.2343, y: 166.8260, conf: 0.9903","x: 239.8830, y: 181.1551, conf: 0.9961","x: 352.7864, y: 270.5591, conf: 0.9384","x: 258.5731, y: 287.3514, conf: 0.9835","x: 376.4005, y: 343.2222, conf: 0.8997","x: 326.2232, y: 231.7234, conf: 0.9744","x: 343.5853, y: 360.2470, conf: 0.9713","x: 281.7061, y: 370.8702, conf: 0.9815","x: 350.8011, y: 463.9644, conf: 0.2444","x: 284.8947, y: 480.0000, conf: 0.3216","x: 334.0833, y: 480.0000, conf: 0.0105","x: 275.2318, y: 480.0000, conf: 0.0113"
2988,"x: 309.9127, y: 100.2738, conf: 0.9968","x: 315.6565, y: 89.0674, conf: 0.9446","x: 296.4063, y: 88.3936, conf: 0.9950","x: 316.6182, y: 98.7112, conf: 0.1578","x: 266.2626, y: 97.8100, conf: 0.9720","x: 330.0227, y: 166.4915, conf: 0.9911","x: 243.4154, y: 181.8654, conf: 0.9970","x: 356.3163, y: 267.2334, conf: 0.9398","x: 258.0968, y: 287.0630, conf: 0.9862","x: 379.7193, y: 343.2346, conf: 0.9044","x: 322.6770, y: 232.6614, conf: 0.9781","x: 345.3690, y: 358.7262, conf: 0.9742","x: 285.3322, y: 369.5043, conf: 0.9845","x: 350.2393, y: 464.4514, conf: 0.2673","x: 289.4597, y: 480.0000, conf: 0.3644","x: 333.4720, y: 480.0000, conf: 0.0117","x: 278.8268, y: 480.0000, conf: 0.0134"
2988,"x: 309.9127, y: 100.2738, conf: 0.9968","x: 315.6565, y: 89.0674, conf: 0.9446","x: 296.4063, y: 88.3936, conf: 0.9950","x: 316.6182, y: 98.7112, conf: 0.1578","x: 266.2626, y: 97.8100, conf: 0.9720","x: 330.0227, y: 166.4915, conf: 0.9911","x: 243.4154, y: 181.8654, conf: 0.9970","x: 356.3163, y: 267.2334, conf: 0.9398","x: 258.0968, y: 287.0630, conf: 0.9862","x: 379.7193, y: 343.2346, conf: 0.9044","x: 322.6770, y: 232.6614, conf: 0.9781","x: 345.3690, y: 358.7262, conf: 0.9742","x: 285.3322, y: 369.5043, conf: 0.9845","x: 350.2393, y: 464.4514, conf: 0.2673","x: 289.4597, y: 480.0000, conf: 0.3644","x: 333.4720, y: 480.0000, conf: 0.0117","x: 278.8268, y: 480.0000, conf: 0.0134"
