frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
1049,"x: 382.1668, y: 266.1472, conf: 0.9908","x: 386.1366, y: 260.5901, conf: 0.9359","x: 376.8143, y: 260.4492, conf: 0.9841","x: 389.9145, y: 263.4284, conf: 0.4724","x: 365.7270, y: 262.3022, conf: 0.9206","x: 394.6036, y: 298.0840, conf: 0.9862","x: 349.8976, y: 296.0743, conf: 0.9962","x: 401.0906, y: 345.6538, conf: 0.9180","x: 336.2820, y: 334.9968, conf: 0.9833","x: 412.5091, y: 388.8577, conf: 0.9059","x: 355.4852, y: 351.6669, conf: 0.9703","x: 390.7120, y: 386.9102, conf: 0.9703","x: 360.5756, y: 387.8193, conf: 0.9836","x: 389.4948, y: 451.0692, conf: 0.7556","x: 358.0479, y: 455.3219, conf: 0.8437","x: 386.5948, y: 480.0000, conf: 0.2484","x: 355.0391, y: 480.0000, conf: 0.3130"
1050,"x: 382.2166, y: 266.1319, conf: 0.9908","x: 386.1463, y: 260.5267, conf: 0.9350","x: 376.7885, y: 260.4549, conf: 0.9840","x: 389.8199, y: 263.3358, conf: 0.4680","x: 365.5618, y: 262.3682, conf: 0.9213","x: 394.5095, y: 298.1373, conf: 0.9861","x: 349.8286, y: 296.1926, conf: 0.9961","x: 401.0037, y: 345.7546, conf: 0.9173","x: 336.1981, y: 335.0440, conf: 0.9830","x: 412.5168, y: 388.8955, conf: 0.9045","x: 355.3551, y: 351.6387, conf: 0.9698","x: 390.6866, y: 387.4615, conf: 0.9695","x: 360.5917, y: 388.4082, conf: 0.9832","x: 389.2211, y: 452.0098, conf: 0.7457","x: 358.0659, y: 456.3572, conf: 0.8362","x: 386.4077, y: 480.0000, conf: 0.2370","x: 355.1859, y: 480.0000, conf: 0.2990"
1051,"x: 379.9268, y: 268.2416, conf: 0.9890","x: 383.7564, y: 262.5644, conf: 0.9252","x: 374.3333, y: 262.7305, conf: 0.9808","x: 386.8052, y: 265.4449, conf: 0.4579","x: 362.6135, y: 265.0124, conf: 0.9191","x: 392.1649, y: 300.2898, conf: 0.9871","x: 346.8994, y: 298.7767, conf: 0.9947","x: 397.7993, y: 345.9469, conf: 0.9226","x: 335.3526, y: 336.7907, conf: 0.9756","x: 409.1405, y: 384.0183, conf: 0.9068","x: 355.3074, y: 352.8040, conf: 0.9614","x: 387.9016, y: 388.4928, conf: 0.9657","x: 357.7507, y: 390.1010, conf: 0.9780","x: 388.6670, y: 451.4089, conf: 0.7317","x: 357.5587, y: 456.7927, conf: 0.8036","x: 383.0534, y: 480.0000, conf: 0.2251","x: 357.5700, y: 480.0000, conf: 0.2624"
1052,"x: 379.9392, y: 268.2678, conf: 0.9891","x: 383.7220, y: 262.6049, conf: 0.9245","x: 374.3345, y: 262.7593, conf: 0.9812","x: 386.6072, y: 265.5049, conf: 0.4491","x: 362.4493, y: 265.0316, conf: 0.9209","x: 391.8113, y: 300.2399, conf: 0.9871","x: 346.8694, y: 298.7045, conf: 0.9947","x: 397.6976, y: 345.6882, conf: 0.9226","x: 335.4763, y: 336.6860, conf: 0.9760","x: 409.1411, y: 383.8132, conf: 0.9075","x: 355.9615, y: 352.9863, conf: 0.9622","x: 387.9420, y: 388.2092, conf: 0.9661","x: 358.0048, y: 389.8215, conf: 0.9784","x: 388.5124, y: 450.6672, conf: 0.7382","x: 357.6582, y: 455.9827, conf: 0.8094","x: 382.9973, y: 480.0000, conf: 0.2323","x: 357.5060, y: 480.0000, conf: 0.2706"
1053,"x: 374.3906, y: 271.5862, conf: 0.9901","x: 378.3296, y: 266.0452, conf: 0.9433","x: 369.0732, y: 266.5135, conf: 0.9811","x: 383.3795, y: 268.6782, conf: 0.5686","x: 359.8736, y: 269.2200, conf: 0.8968","x: 390.7453, y: 302.0103, conf: 0.9858","x: 346.1588, y: 302.1096, conf: 0.9957","x: 398.6060, y: 347.6190, conf: 0.9173","x: 336.3919, y: 341.2487, conf: 0.9802","x: 407.9449, y: 387.2425, conf: 0.9084","x: 352.6480, y: 359.0949, conf: 0.9666","x: 386.2186, y: 384.4202, conf: 0.9685","x: 357.1309, y: 385.8067, conf: 0.9819","x: 384.1754, y: 445.1973, conf: 0.7785","x: 357.5820, y: 449.8491, conf: 0.8563","x: 381.8475, y: 480.0000, conf: 0.2931","x: 361.3371, y: 480.0000, conf: 0.3639"
1054,"x: 374.4329, y: 271.5683, conf: 0.9901","x: 378.3006, y: 266.0141, conf: 0.9424","x: 369.0949, y: 266.5237, conf: 0.9812","x: 383.1992, y: 268.6712, conf: 0.5642","x: 359.8179, y: 269.2977, conf: 0.8993","x: 390.6329, y: 302.1317, conf: 0.9860","x: 346.1355, y: 302.2864, conf: 0.9958","x: 398.5537, y: 347.6687, conf: 0.9174","x: 336.3486, y: 341.2883, conf: 0.9805","x: 408.0471, y: 387.2305, conf: 0.9080","x: 352.5453, y: 358.9591, conf: 0.9668","x: 386.3515, y: 384.7279, conf: 0.9689","x: 357.3007, y: 386.1553, conf: 0.9822","x: 384.3095, y: 445.4930, conf: 0.7788","x: 357.5809, y: 450.2329, conf: 0.8569","x: 381.9151, y: 480.0000, conf: 0.2926","x: 361.0965, y: 480.0000, conf: 0.3636"
1055,"x: 373.1479, y: 272.8099, conf: 0.9894","x: 376.8533, y: 267.4450, conf: 0.9367","x: 367.8559, y: 267.9561, conf: 0.9808","x: 381.0593, y: 270.6066, conf: 0.5269","x: 358.1582, y: 271.1971, conf: 0.9034","x: 388.5697, y: 303.4181, conf: 0.9849","x: 344.2090, y: 304.6476, conf: 0.9950","x: 396.4502, y: 346.6806, conf: 0.9106","x: 335.5367, y: 343.5131, conf: 0.9763","x: 405.5608, y: 385.4673, conf: 0.8980","x: 351.4801, y: 360.8074, conf: 0.9609","x: 385.8785, y: 385.3423, conf: 0.9603","x: 357.5126, y: 387.3723, conf: 0.9762","x: 383.2527, y: 446.7578, conf: 0.7172","x: 361.2964, y: 452.2082, conf: 0.8056","x: 377.6330, y: 480.0000, conf: 0.2257","x: 366.0427, y: 480.0000, conf: 0.2797"
1056,"x: 372.6903, y: 273.1187, conf: 0.9926","x: 376.1653, y: 267.9579, conf: 0.9470","x: 367.3016, y: 268.2691, conf: 0.9853","x: 379.9824, y: 271.5696, conf: 0.5565","x: 357.2977, y: 272.1317, conf: 0.9249","x: 388.9487, y: 303.2620, conf: 0.9926","x: 343.6671, y: 304.2095, conf: 0.9976","x: 397.2284, y: 344.5527, conf: 0.9464","x: 335.0507, y: 344.1131, conf: 0.9869","x: 405.1179, y: 381.9494, conf: 0.9271","x: 350.8916, y: 362.4208, conf: 0.9744","x: 385.1559, y: 383.1696, conf: 0.9886","x: 355.6672, y: 384.5889, conf: 0.9932","x: 387.0680, y: 442.2676, conf: 0.8681","x: 359.3592, y: 446.3871, conf: 0.9150","x: 382.6873, y: 480.0000, conf: 0.4064","x: 362.7387, y: 480.0000, conf: 0.4766"
1057,"x: 370.8824, y: 273.7578, conf: 0.9924","x: 374.9651, y: 268.5867, conf: 0.9551","x: 365.6609, y: 268.7790, conf: 0.9831","x: 380.3326, y: 272.0301, conf: 0.6397","x: 356.8902, y: 272.3863, conf: 0.9014","x: 389.5569, y: 303.3135, conf: 0.9926","x: 343.7812, y: 304.3734, conf: 0.9974","x: 397.1571, y: 344.6652, conf: 0.9488","x: 334.6617, y: 344.3354, conf: 0.9861","x: 404.4217, y: 381.6273, conf: 0.9311","x: 351.3699, y: 362.0545, conf: 0.9734","x: 385.6612, y: 383.0812, conf: 0.9893","x: 355.8585, y: 384.4490, conf: 0.9935","x: 387.2791, y: 441.3375, conf: 0.8836","x: 359.1184, y: 445.1191, conf: 0.9235","x: 383.4604, y: 480.0000, conf: 0.4535","x: 363.3701, y: 480.0000, conf: 0.5252"
1058,"x: 369.8676, y: 273.1580, conf: 0.9925","x: 373.9127, y: 267.9311, conf: 0.9555","x: 364.8889, y: 268.1984, conf: 0.9826","x: 379.5655, y: 270.7766, conf: 0.6493","x: 356.7982, y: 271.2239, conf: 0.8982","x: 389.5968, y: 301.3130, conf: 0.9934","x: 344.0901, y: 302.7754, conf: 0.9977","x: 397.3090, y: 342.0289, conf: 0.9535","x: 335.0266, y: 342.2188, conf: 0.9871","x: 404.5062, y: 379.9160, conf: 0.9374","x: 348.2948, y: 361.2084, conf: 0.9753","x: 385.3448, y: 379.0761, conf: 0.9913","x: 356.3613, y: 380.4745, conf: 0.9947","x: 385.7995, y: 436.0965, conf: 0.9133","x: 361.3027, y: 440.0181, conf: 0.9436","x: 378.0005, y: 478.3126, conf: 0.5387","x: 365.3988, y: 480.0000, conf: 0.6098"
1059,"x: 369.9632, y: 273.0954, conf: 0.9925","x: 373.9818, y: 267.8899, conf: 0.9549","x: 364.9938, y: 268.1344, conf: 0.9828","x: 379.5416, y: 270.8000, conf: 0.6443","x: 356.8467, y: 271.1785, conf: 0.9001","x: 389.5359, y: 301.4764, conf: 0.9934","x: 344.0876, y: 302.7639, conf: 0.9977","x: 397.3506, y: 342.1371, conf: 0.9530","x: 335.0606, y: 342.0859, conf: 0.9871","x: 404.5940, y: 379.7477, conf: 0.9368","x: 348.4399, y: 361.2175, conf: 0.9753","x: 385.2500, y: 379.3268, conf: 0.9912","x: 356.3077, y: 380.6589, conf: 0.9946","x: 385.7401, y: 436.5717, conf: 0.9113","x: 361.3846, y: 440.3766, conf: 0.9425","x: 377.8857, y: 478.5733, conf: 0.5315","x: 365.4048, y: 480.0000, conf: 0.6031"
1060,"x: 369.5212, y: 271.8352, conf: 0.9921","x: 373.3158, y: 266.5035, conf: 0.9545","x: 364.6065, y: 266.9171, conf: 0.9814","x: 378.8528, y: 269.1727, conf: 0.6531","x: 356.6846, y: 269.9257, conf: 0.8935","x: 389.4518, y: 299.9634, conf: 0.9936","x: 344.1552, y: 301.3085, conf: 0.9975","x: 397.6279, y: 341.2835, conf: 0.9569","x: 335.2385, y: 340.8627, conf: 0.9865","x: 405.7871, y: 379.2440, conf: 0.9397","x: 347.6410, y: 360.4820, conf: 0.9741","x: 386.2618, y: 377.4965, conf: 0.9916","x: 356.4594, y: 378.9656, conf: 0.9946","x: 390.3239, y: 435.3992, conf: 0.9131","x: 358.9641, y: 439.5065, conf: 0.9407","x: 386.9554, y: 477.7410, conf: 0.5318","x: 362.0681, y: 480.0000, conf: 0.5947"
1061,"x: 369.3825, y: 271.9725, conf: 0.9921","x: 373.2098, y: 266.6864, conf: 0.9547","x: 364.5542, y: 267.0327, conf: 0.9810","x: 378.8152, y: 269.3529, conf: 0.6576","x: 356.7618, y: 269.9467, conf: 0.8910","x: 389.4078, y: 300.0363, conf: 0.9937","x: 344.1418, y: 301.2840, conf: 0.9975","x: 397.7140, y: 341.2072, conf: 0.9575","x: 335.1818, y: 340.7962, conf: 0.9863","x: 405.6539, y: 379.2226, conf: 0.9405","x: 347.7653, y: 360.7197, conf: 0.9738","x: 386.1564, y: 377.4207, conf: 0.9917","x: 356.4271, y: 378.8256, conf: 0.9946","x: 389.9000, y: 435.3636, conf: 0.9152","x: 358.9532, y: 439.3027, conf: 0.9415","x: 386.5173, y: 477.8520, conf: 0.5390","x: 362.3281, y: 480.0000, conf: 0.5999"
1062,"x: 368.9101, y: 272.2531, conf: 0.9920","x: 373.0263, y: 267.1642, conf: 0.9600","x: 364.1913, y: 267.4044, conf: 0.9792","x: 379.6124, y: 270.1976, conf: 0.7167","x: 357.3657, y: 270.6825, conf: 0.8705","x: 390.3522, y: 300.9647, conf: 0.9943","x: 345.2328, y: 301.6753, conf: 0.9976","x: 398.2824, y: 340.5262, conf: 0.9625","x: 335.1965, y: 339.7530, conf: 0.9869","x: 407.2452, y: 377.8906, conf: 0.9487","x: 349.1069, y: 362.5572, conf: 0.9754","x: 385.4760, y: 375.1805, conf: 0.9937","x: 356.0322, y: 376.2802, conf: 0.9957","x: 389.7263, y: 430.6721, conf: 0.9437","x: 359.3068, y: 433.9913, conf: 0.9608","x: 384.6993, y: 474.5209, conf: 0.6600","x: 361.1922, y: 478.6565, conf: 0.7143"
1063,"x: 368.8339, y: 272.2515, conf: 0.9920","x: 372.9833, y: 267.1971, conf: 0.9601","x: 364.1776, y: 267.3898, conf: 0.9787","x: 379.6222, y: 270.2454, conf: 0.7202","x: 357.4462, y: 270.6234, conf: 0.8674","x: 390.3223, y: 300.9114, conf: 0.9944","x: 345.2158, y: 301.6031, conf: 0.9976","x: 398.2948, y: 340.4225, conf: 0.9631","x: 335.2491, y: 339.7103, conf: 0.9866","x: 407.2536, y: 377.9714, conf: 0.9491","x: 349.0635, y: 362.5937, conf: 0.9750","x: 385.4067, y: 375.0606, conf: 0.9937","x: 355.9821, y: 376.1407, conf: 0.9957","x: 389.5656, y: 430.5033, conf: 0.9443","x: 359.2112, y: 433.7690, conf: 0.9607","x: 384.6871, y: 474.4065, conf: 0.6626","x: 361.4181, y: 478.3297, conf: 0.7150"
1064,"x: 369.7053, y: 274.2629, conf: 0.9896","x: 373.7777, y: 269.3622, conf: 0.9511","x: 365.3055, y: 269.6086, conf: 0.9760","x: 380.2828, y: 272.0250, conf: 0.6836","x: 358.8650, y: 272.1560, conf: 0.8613","x: 390.3257, y: 302.4474, conf: 0.9906","x: 345.9016, y: 302.4695, conf: 0.9966","x: 397.8944, y: 342.9013, conf: 0.9460","x: 336.7895, y: 338.2259, conf: 0.9835","x: 408.4229, y: 379.7788, conf: 0.9384","x: 346.0955, y: 361.4574, conf: 0.9722","x: 386.6253, y: 375.0647, conf: 0.9871","x: 357.6117, y: 376.2606, conf: 0.9919","x: 389.7896, y: 430.2457, conf: 0.9281","x: 358.8768, y: 434.1190, conf: 0.9529","x: 386.3997, y: 472.2813, conf: 0.6355","x: 362.5332, y: 476.9370, conf: 0.7020"
1065,"x: 371.2081, y: 275.5336, conf: 0.9897","x: 375.1306, y: 270.6635, conf: 0.9484","x: 366.8374, y: 270.9447, conf: 0.9769","x: 381.1366, y: 273.1534, conf: 0.6629","x: 360.0410, y: 273.3151, conf: 0.8718","x: 390.9104, y: 303.3495, conf: 0.9909","x: 347.2580, y: 303.2655, conf: 0.9968","x: 399.3107, y: 343.0374, conf: 0.9466","x: 338.5153, y: 338.0758, conf: 0.9842","x: 408.4044, y: 380.1559, conf: 0.9398","x: 346.2848, y: 362.1464, conf: 0.9733","x: 386.6806, y: 375.3554, conf: 0.9884","x: 358.4473, y: 376.2701, conf: 0.9927","x: 387.5335, y: 431.5192, conf: 0.9368","x: 359.0632, y: 434.9029, conf: 0.9589","x: 383.6028, y: 473.2109, conf: 0.6649","x: 363.0405, y: 477.2889, conf: 0.7277"
1066,"x: 371.8380, y: 277.8007, conf: 0.9885","x: 375.7679, y: 272.6060, conf: 0.9505","x: 367.2031, y: 273.1272, conf: 0.9725","x: 382.7527, y: 273.9555, conf: 0.6903","x: 361.0181, y: 274.8607, conf: 0.8379","x: 393.2983, y: 303.7409, conf: 0.9890","x: 349.3805, y: 303.7039, conf: 0.9953","x: 401.1367, y: 343.8562, conf: 0.9411","x: 340.2307, y: 338.3696, conf: 0.9776","x: 408.1359, y: 381.2883, conf: 0.9349","x: 349.4030, y: 363.7941, conf: 0.9652","x: 387.3018, y: 376.3648, conf: 0.9826","x: 358.8448, y: 377.1847, conf: 0.9880","x: 388.3339, y: 433.4935, conf: 0.9040","x: 360.3557, y: 436.8991, conf: 0.9315","x: 384.6783, y: 475.0535, conf: 0.5571","x: 364.3030, y: 480.0000, conf: 0.6166"
1067,"x: 371.7836, y: 277.6331, conf: 0.9885","x: 375.6883, y: 272.4089, conf: 0.9506","x: 367.1257, y: 272.9667, conf: 0.9728","x: 382.6762, y: 273.6555, conf: 0.6903","x: 360.9366, y: 274.6542, conf: 0.8392","x: 393.3233, y: 303.3814, conf: 0.9890","x: 349.4213, y: 303.5306, conf: 0.9954","x: 401.3422, y: 343.4789, conf: 0.9408","x: 340.3474, y: 338.3504, conf: 0.9780","x: 408.2039, y: 381.2464, conf: 0.9347","x: 349.4959, y: 364.0693, conf: 0.9657","x: 387.5426, y: 376.3022, conf: 0.9826","x: 359.1211, y: 377.1790, conf: 0.9882","x: 388.2566, y: 433.4200, conf: 0.9043","x: 360.4556, y: 436.8751, conf: 0.9323","x: 384.7910, y: 474.9359, conf: 0.5580","x: 364.6677, y: 480.0000, conf: 0.6191"
1068,"x: 375.0700, y: 278.8676, conf: 0.9883","x: 378.8325, y: 273.8818, conf: 0.9466","x: 370.7035, y: 274.1797, conf: 0.9735","x: 385.0058, y: 275.4699, conf: 0.6510","x: 364.1871, y: 275.8207, conf: 0.8507","x: 394.2567, y: 304.6076, conf: 0.9883","x: 351.8528, y: 305.1072, conf: 0.9950","x: 402.7262, y: 343.6425, conf: 0.9375","x: 342.5310, y: 340.6912, conf: 0.9761","x: 409.5768, y: 381.7368, conf: 0.9307","x: 351.2479, y: 365.3254, conf: 0.9631","x: 388.2382, y: 377.3682, conf: 0.9801","x: 360.8304, y: 378.2779, conf: 0.9862","x: 387.1667, y: 435.5106, conf: 0.8882","x: 361.1012, y: 438.9278, conf: 0.9188","x: 382.6312, y: 476.8643, conf: 0.5101","x: 363.8539, y: 480.0000, conf: 0.5661"
1069,"x: 372.9572, y: 277.9272, conf: 0.9874","x: 377.1155, y: 273.1102, conf: 0.9546","x: 368.7631, y: 273.3588, conf: 0.9653","x: 384.6990, y: 275.2110, conf: 0.7507","x: 363.8352, y: 275.7047, conf: 0.7931","x: 394.5090, y: 304.5858, conf: 0.9906","x: 352.6572, y: 305.2224, conf: 0.9951","x: 402.3854, y: 343.4442, conf: 0.9530","x: 343.0132, y: 339.9119, conf: 0.9758","x: 409.4049, y: 381.8093, conf: 0.9466","x: 350.9004, y: 363.7124, conf: 0.9638","x: 387.7913, y: 375.1074, conf: 0.9877","x: 360.8764, y: 375.9693, conf: 0.9905","x: 387.0818, y: 431.3700, conf: 0.9398","x: 361.1999, y: 434.7173, conf: 0.9525","x: 383.3311, y: 474.7301, conf: 0.6838","x: 364.6832, y: 478.2445, conf: 0.7221"
1070,"x: 375.4963, y: 277.6232, conf: 0.9877","x: 379.6433, y: 273.0462, conf: 0.9541","x: 371.4140, y: 273.2022, conf: 0.9666","x: 386.6777, y: 275.7201, conf: 0.7442","x: 366.0836, y: 275.9247, conf: 0.8028","x: 395.7150, y: 304.7830, conf: 0.9914","x: 354.7282, y: 305.1887, conf: 0.9955","x: 403.1875, y: 341.5911, conf: 0.9565","x: 344.9132, y: 338.5415, conf: 0.9775","x: 409.2548, y: 380.0390, conf: 0.9503","x: 352.5931, y: 364.3684, conf: 0.9661","x: 389.3144, y: 374.5714, conf: 0.9901","x: 362.8677, y: 375.2304, conf: 0.9923","x: 387.7306, y: 429.9201, conf: 0.9545","x: 361.7909, y: 432.7255, conf: 0.9638","x: 383.4843, y: 474.0986, conf: 0.7488","x: 363.9246, y: 476.8540, conf: 0.7800"
1071,"x: 375.5054, y: 277.6456, conf: 0.9877","x: 379.6247, y: 273.0339, conf: 0.9539","x: 371.3846, y: 273.2196, conf: 0.9668","x: 386.6098, y: 275.6337, conf: 0.7410","x: 365.9587, y: 275.8987, conf: 0.8044","x: 395.6904, y: 304.7246, conf: 0.9914","x: 354.6553, y: 305.0996, conf: 0.9955","x: 403.1880, y: 341.7185, conf: 0.9564","x: 344.8461, y: 338.5082, conf: 0.9774","x: 409.1248, y: 380.1998, conf: 0.9503","x: 352.6024, y: 364.4375, conf: 0.9661","x: 389.3263, y: 374.6071, conf: 0.9901","x: 362.8372, y: 375.2624, conf: 0.9923","x: 387.7595, y: 430.0945, conf: 0.9541","x: 361.7885, y: 432.9091, conf: 0.9634","x: 383.6539, y: 474.2967, conf: 0.7461","x: 363.9454, y: 477.1726, conf: 0.7772"
1072,"x: 376.3153, y: 278.0616, conf: 0.9897","x: 380.4145, y: 273.3929, conf: 0.9632","x: 372.2976, y: 273.4839, conf: 0.9656","x: 387.8231, y: 275.8298, conf: 0.8018","x: 367.5248, y: 276.2829, conf: 0.7861","x: 397.4791, y: 304.3381, conf: 0.9953","x: 357.1007, y: 304.8364, conf: 0.9968","x: 405.3437, y: 339.5841, conf: 0.9738","x: 344.8104, y: 337.6264, conf: 0.9813","x: 410.8917, y: 378.0390, conf: 0.9623","x: 355.6346, y: 359.8510, conf: 0.9688","x: 389.3083, y: 375.4892, conf: 0.9961","x: 363.0576, y: 375.7593, conf: 0.9965","x: 389.1375, y: 429.5308, conf: 0.9732","x: 362.2472, y: 431.5472, conf: 0.9757","x: 384.6753, y: 474.9789, conf: 0.8194","x: 361.8680, y: 476.7364, conf: 0.8322"
1073,"x: 377.7142, y: 277.6434, conf: 0.9888","x: 382.0079, y: 273.1984, conf: 0.9573","x: 373.7455, y: 273.1654, conf: 0.9700","x: 389.4496, y: 275.7397, conf: 0.7611","x: 368.8925, y: 275.5820, conf: 0.8157","x: 397.5482, y: 304.3914, conf: 0.9918","x: 357.4237, y: 304.2042, conf: 0.9968","x: 404.5767, y: 340.9303, conf: 0.9566","x: 346.2725, y: 336.1627, conf: 0.9839","x: 410.7317, y: 379.0414, conf: 0.9530","x: 355.6882, y: 359.9491, conf: 0.9742","x: 390.0190, y: 373.0406, conf: 0.9926","x: 364.0569, y: 373.4062, conf: 0.9950","x: 388.5160, y: 426.8191, conf: 0.9693","x: 362.2536, y: 429.1490, conf: 0.9785","x: 384.3090, y: 471.4091, conf: 0.8264","x: 362.8572, y: 473.2837, conf: 0.8617"
1074,"x: 377.6677, y: 277.6731, conf: 0.9887","x: 381.9769, y: 273.2369, conf: 0.9575","x: 373.7169, y: 273.1982, conf: 0.9694","x: 389.4888, y: 275.7618, conf: 0.7653","x: 368.9230, y: 275.6094, conf: 0.8119","x: 397.6388, y: 304.3846, conf: 0.9920","x: 357.3633, y: 304.3097, conf: 0.9968","x: 404.6352, y: 340.8524, conf: 0.9576","x: 346.2441, y: 336.3283, conf: 0.9837","x: 410.7608, y: 378.9535, conf: 0.9537","x: 355.7350, y: 359.9702, conf: 0.9740","x: 390.0714, y: 373.1398, conf: 0.9929","x: 364.0145, y: 373.5500, conf: 0.9951","x: 388.5211, y: 426.8992, conf: 0.9704","x: 362.1980, y: 429.2923, conf: 0.9790","x: 384.3419, y: 471.2986, conf: 0.8317","x: 363.0194, y: 473.1522, conf: 0.8652"
1075,"x: 379.7964, y: 277.4231, conf: 0.9895","x: 383.7545, y: 272.8450, conf: 0.9515","x: 375.5796, y: 272.9099, conf: 0.9752","x: 389.9462, y: 275.1634, conf: 0.6913","x: 369.1237, y: 275.0755, conf: 0.8559","x: 397.1988, y: 303.5814, conf: 0.9918","x: 357.1295, y: 303.7290, conf: 0.9970","x: 405.0566, y: 339.6444, conf: 0.9542","x: 345.9920, y: 336.8690, conf: 0.9855","x: 411.5158, y: 377.3650, conf: 0.9512","x: 357.3654, y: 361.4700, conf: 0.9766","x: 390.3527, y: 372.0246, conf: 0.9928","x: 364.3627, y: 372.6827, conf: 0.9953","x: 389.1911, y: 425.8306, conf: 0.9708","x: 363.2807, y: 428.5088, conf: 0.9805","x: 384.4377, y: 470.9508, conf: 0.8339","x: 362.2763, y: 473.3257, conf: 0.8691"
1076,"x: 379.8230, y: 277.4247, conf: 0.9895","x: 383.7748, y: 272.8406, conf: 0.9516","x: 375.5948, y: 272.9166, conf: 0.9753","x: 389.9612, y: 275.1409, conf: 0.6916","x: 369.1267, y: 275.0808, conf: 0.8566","x: 397.1834, y: 303.5335, conf: 0.9920","x: 357.1979, y: 303.7266, conf: 0.9971","x: 405.0541, y: 339.5399, conf: 0.9548","x: 346.0050, y: 336.8236, conf: 0.9858","x: 411.5826, y: 377.3497, conf: 0.9518","x: 357.2932, y: 361.3797, conf: 0.9771","x: 390.3489, y: 371.8759, conf: 0.9932","x: 364.4232, y: 372.5561, conf: 0.9956","x: 389.2718, y: 425.5070, conf: 0.9726","x: 363.4062, y: 428.2245, conf: 0.9817","x: 384.4406, y: 470.7883, conf: 0.8433","x: 362.2337, y: 473.1960, conf: 0.8771"
1077,"x: 378.2973, y: 277.8526, conf: 0.9894","x: 382.5443, y: 273.4385, conf: 0.9576","x: 374.2745, y: 273.3625, conf: 0.9710","x: 389.6877, y: 275.9904, conf: 0.7551","x: 368.7948, y: 275.7065, conf: 0.8208","x: 397.0624, y: 304.3209, conf: 0.9936","x: 357.4734, y: 304.0885, conf: 0.9973","x: 405.3831, y: 339.9195, conf: 0.9656","x: 345.8890, y: 335.9113, conf: 0.9862","x: 411.8267, y: 378.2670, conf: 0.9624","x: 356.6233, y: 360.3663, conf: 0.9782","x: 389.4206, y: 371.7268, conf: 0.9957","x: 363.7016, y: 372.0511, conf: 0.9969","x: 388.2486, y: 423.5810, conf: 0.9845","x: 361.3603, y: 425.6471, conf: 0.9887","x: 384.3478, y: 469.5905, conf: 0.9087","x: 359.8762, y: 470.8747, conf: 0.9268"
1078,"x: 378.1247, y: 277.9115, conf: 0.9892","x: 382.3869, y: 273.4971, conf: 0.9579","x: 374.1153, y: 273.4220, conf: 0.9703","x: 389.6522, y: 276.0167, conf: 0.7600","x: 368.7839, y: 275.7497, conf: 0.8158","x: 397.1058, y: 304.3083, conf: 0.9935","x: 357.5893, y: 304.0704, conf: 0.9972","x: 405.3896, y: 339.8932, conf: 0.9657","x: 345.9372, y: 335.8980, conf: 0.9858","x: 411.8026, y: 378.2424, conf: 0.9624","x: 356.6474, y: 360.5103, conf: 0.9777","x: 389.4024, y: 371.6937, conf: 0.9956","x: 363.7306, y: 372.0023, conf: 0.9968","x: 388.2604, y: 423.6484, conf: 0.9841","x: 361.4187, y: 425.6844, conf: 0.9883","x: 384.3437, y: 469.5606, conf: 0.9065","x: 359.8459, y: 470.8445, conf: 0.9245"
1079,"x: 379.8006, y: 278.1651, conf: 0.9905","x: 383.7194, y: 273.7189, conf: 0.9533","x: 375.6832, y: 273.7418, conf: 0.9777","x: 389.5842, y: 276.2587, conf: 0.6855","x: 368.9224, y: 275.9965, conf: 0.8663","x: 396.3447, y: 304.0483, conf: 0.9931","x: 357.2057, y: 304.0885, conf: 0.9976","x: 405.3502, y: 339.1626, conf: 0.9610","x: 345.9782, y: 335.7361, conf: 0.9885","x: 411.2849, y: 377.5956, conf: 0.9584","x: 355.3102, y: 359.4099, conf: 0.9811","x: 389.5501, y: 370.8731, conf: 0.9952","x: 363.8448, y: 371.3500, conf: 0.9969","x: 389.1621, y: 422.0986, conf: 0.9822","x: 360.7206, y: 424.4231, conf: 0.9884","x: 385.4559, y: 468.3261, conf: 0.8963","x: 357.6429, y: 469.7000, conf: 0.9205"
1080,"x: 377.4829, y: 278.0517, conf: 0.9890","x: 381.7403, y: 273.7393, conf: 0.9594","x: 373.6931, y: 273.5927, conf: 0.9682","x: 389.1941, y: 276.3768, conf: 0.7752","x: 368.8831, y: 275.9773, conf: 0.8003","x: 396.6196, y: 304.5656, conf: 0.9936","x: 357.6063, y: 304.0010, conf: 0.9970","x: 404.6337, y: 340.3709, conf: 0.9674","x: 345.4748, y: 335.1648, conf: 0.9851","x: 411.0119, y: 379.0750, conf: 0.9637","x: 355.1343, y: 359.0393, conf: 0.9767","x: 388.6657, y: 371.5187, conf: 0.9955","x: 362.9567, y: 371.6080, conf: 0.9966","x: 387.6401, y: 423.5547, conf: 0.9834","x: 358.1519, y: 425.3525, conf: 0.9873","x: 385.5591, y: 469.3070, conf: 0.9018","x: 356.1632, y: 470.1265, conf: 0.9190"
